hoax,edar,pesan,sosial,media,informasi,sebar,kabar,berita,beranta,benar,bohong,kandung,broadcast,lansir,whatsapp,resah,viral,tidak,isu,presiden,tulis,isi,bahwa,id,kamis,masyarakat,jakarta,co,com,makan,palsu,info,hoaks,joko,imbau,widodo,jumat,facebook,partai,adalah,nilai,juli,obat,foto,jokowi,bpom,yg,sebut,jawapos,kanker,hati,ban,barat,mantan,sumber,putus,percaya,jalan,sms,tambah,bangun,dr,grup,produk,ketua,racun,detikcom,alias,naik,gubernur,tingkat,gedung,akun,kerja,minum,virus,news,sektor,pilpres,fasilitas,korupsi,politik,sesat,pilih,wakil,ekonomi,tubuh,konsumsi,ya,dpr,video,harap,persen,pernah,langkah,pasti,golkar,cawapres,rupiah,agustus,calon,kita,bantah,tempo,www,muncul,telusur,proses,jelas,investigasi,badan,ramai,laboratorium,anda,mengatasnamakan,orang,baswedan,dampak,meter,menang,mahkamah,tugas,capai,kantor,rp,cnn,masih,awas,kait,tutup,nama,sisi,agung,gerindra,caleg,dpp,mati,marak,maksud,pom,picu,diri,pada,situs,nanti,aplikasi,koordinator,proyek,resmi,kan,sambung,anies,parlemen,pks,eks,serah,bambang,negeri,tiga,hotel,hitung,jabat,banding,kominfo,panas,cantum,blackberry,rekam,rilis,gambar,ulang,messenger,serang,manfaat,go,tipu,anggar,capres,maritim,gugat,parpol,gas,jk,bakal,fokus,april,singkat,unggah,barang,atur,sehat,lanjut,bidang,pimpin,games,dorong,asi,khoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017099,0,0,0,0,0,0,0.013603,0,0,0,0,0,0,0.022114,0,0.021417,0,0,0,0,0,0,0,0,0.207526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027766,0,0,0,0,0.029483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020644,0,0,0,0,0.016334,0,0.024635,0,0,0,0,0,0,0.026698,0,0.025857,0,0,0,0,0,0,0,0,0.167033,0,0,0,0,0,0,0,0,0,0,0,0,0.015967,0,0.052124,0,0,0,0,0,0,0,0,0,0.028578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022974,0,0,0,0,0,0.041237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02667,0,0.02072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15664,0,0.15664,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00905,0,0.009099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007699,0.01627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015293,0.14169,0,0.14169,no_hoax
0,0,0,0,0.004413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00563,0,0,0,0.00454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004438,0,0.007244,0,0,0,0,0,0,0,0,0,0,0.012953,0,0,0.00617,0,0,0,0.010746,0,0.032238,0,0,0,0,0,0,0,0,0,0,0,0.005967,0,0,0,0.006047,0,0,0,0.016633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007314,0,0,0,0,0,0.013937,0.008088,0.007361,0,0,0,0,0.007725,0,0,0.010293,0,0,0,0,0,0,0,0,0,0.007944,0.006047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009113,0.014375,0,0.007244,0.007672,0,0.030465,0,0.030465,no_hoax
0,0,0,0,0,0.007546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887,0,0.031215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008671,0,0,0.031602,0,0,0,0,0,0,0,0,0.015519,0,0,0,0.012054,0,0,0,0,0,0.10497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052464,0,0,0.159564,0,0,0,0,0,0,0.015249,0,0,0,0,0,0,0,0,0,0,0.020686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039679,0,0.039679,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623,0,0.006264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014787,0,0.010997,0,0,0,0,0,0,0.008466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010035,0,0,0,0,0,0.019123,0,0,0,0,0,0,0.0053,0.0112,0,0,0,0,0,0,0,0,0,0,0,0.021799,0,0,0,0,0,0,0.009212,0,0,0,0,0,0,0,0,0,0.01071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010527,0.069668,0,0.069668,no_hoax
0,0,0.010992,0,0,0,0,0,0,0,0,0.023646,0,0,0,0,0,0,0.002222,0,0,0,0,0,0,0.004979,0.00386,0.005006,0,0,0,0,0,0,0,0,0,0,0,0.008486,0,0.007309,0,0,0,0,0,0,0.004054,0,0,0.018779,0,0,0,0,0,0,0.004867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006766,0,0,0,0,0,0,0,0.019987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401,0,0,0,0,0,0,0.00887,0.008073,0,0,0,0,0.012707,0,0,0,0.011447,0,0,0,0,0,0.009781,0,0,0.008712,0,0,0,0,0,0.023224,0,0.021701,0,0,0,0,0,0,0,0,0,0,0,0.009483,0.011785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013292,0,0,0,0,0,0.013292,0,0,0,0,0.007882,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014247,0,0,0,0,0,0,0,0.009759,0,0,0,0,0,0,0,0,0,0,0,0.08271,0.01284,0,0,0,0,0,0,0,0.007903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012426,0,0,0,0,0,0,0,0,0.072266,0,0,0.016832,0.012346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057952,0,0,0.024942,0,0,0,0,0,0,0,0,0.012926,0,0,0,0,0,0,0.021151,0,0,0,0,0,0.021151,0,0,0,0,0.022972,0,0.045943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005587,0,0.015821,0,0,0,0,0,0,0.012586,0,0,0,0,0,0,0,0,0,0,0,0.021334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014856,0,0.022098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020295,0,0,0,0,0,0,0,0,0,0,0,0.031068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033416,0,0.033416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0.006309,0,0,0,0,0,0,0,0.008115,0,0.022979,0,0,0,0,0,0,0.003047,0,0,0,0,0,0,0.019812,0,0.019188,0,0,0,0,0.008896,0,0,0,0.051647,0,0,0.00987,0,0,0.011429,0,0,0,0,0.010071,0,0,0,0,0.075574,0,0,0,0,0,0,0,0,0,0,0,0.012299,0,0,0,0,0.014344,0,0,0,0,0,0,0,0.010419,0,0,0,0.011208,0,0,0,0,0.096263,0,0.045125,0,0.030084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028268,0,0,0.013043,0,0,0,0,0,0.015867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00967,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037618,0,0,0,0,0,0,0.004988,0,0,0,0,0,0,0.016217,0,0.015706,0,0,0,0,0,0,0,0,0.033819,0,0,0,0,0,0,0,0,0,0,0.016486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034112,0,0,0,0,0,0,0,0,0.019698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007991,0,0,0,0,0,0,0.088369,0,0,0,0,0,0,0,0,0,0,0.025496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023138,0,0,0,0,0,0,0,0,0.025975,0,0,0,0,0.037793,0.023482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007973,0.024725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030068,0,0,0,0,0,0,0.007794,0,0,0,0,0,0,0.018924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080007,0,0.060721,0.012926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017157,0,0,0,0,0,0,0.012144,0,0,0,0,0,0,0,0,0,0.01916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026945,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018908,0,0,0,0,0,0,0,0.024269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024199,0,0,0,0,0,0,0.017577,0,0,0,0,0,0,0,0,0,0,0,0,0.025376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016314,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013876,0,0,0,0,0,0,0.011038,0,0,0.035599,0,0,0,0,0,0,0,0,0.018711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02606,0,0.019381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053399,0,0,0,0.014056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006498,0,0.0184,0,0,0,0,0,0,0.014638,0,0,0,0,0,0,0.023796,0,0.023046,0,0,0,0,0,0,0,0,0,0,0,0.02371,0,0,0,0,0.023046,0,0,0.072575,0,0,0,0,0,0,0,0,0.017279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068915,0,0,0,0,0.044353,0,0,0,0,0,0,0,0,0,0,0,0.019389,0,0.072266,0,0.026667,0.025248,0.018519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0.017341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012118,0,0,0,0,0,0,0,0.024729,0,0,0,0,0,0,0,0,0.035325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10567,0,0,0,0,0,0,0,0,0,0.038107,0,0,0,0,0,0,0,0,0.073872,0,0,0,0,0,0,0,0,0,0,0.023016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035544,0,0,0.076489,0,0,0,0,0,0,0,0,0.01982,0,0,0,0,0,0,0.032431,0,0,0.038962,0.038962,0,0.129723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008265,0.018121,0.007801,0,0,0,0,0,0.014357,0.009309,0,0,0,0,0,0,0,0,0,0,0,0.01052,0,0,0.011876,0,0,0.01052,0,0,0,0,0,0,0,0.009771,0,0,0,0,0,0,0,0,0,0,0,0.007326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043826,0,0,0.061941,0,0.009402,0,0,0,0,0.007902,0,0,0,0,0,0,0.00822,0,0,0,0,0.010704,0,0,0,0,0.021598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009402,0,0.014609,0,0,0,0,0.017188,0,0,0.014834,0,0,0,0,0,0.013283,0,0,0,0.032954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01043,0,0.02761,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004067,0,0.011516,0,0,0,0,0.009112,0,0.004581,0,0,0,0,0,0,0.014893,0,0.014424,0,0,0,0,0,0,0,0,0.093175,0,0,0,0,0,0,0,0,0,0,0,0,0.017814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011665,0,0,0,0,0.01514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015942,0,0,0,0,0,0,0,0.019856,0,0,0,0,0,0.019856,0,0,0,0,0,0.017354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040758,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009053,0,0,0,0,0.007163,0,0,0,0,0,0,0,0,0.011707,0.012002,0.011338,0,0,0,0,0.010514,0,0,0,0.061037,0,0,0,0,0,0,0,0,0,0,0,0,0.014004,0,0,0,0,0,0,0.008501,0,0,0.013375,0,0,0.040867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011428,0,0,0,0,0,0,0,0,0.009111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043641,0.012313,0,0,0,0,0,0,0,0,0,0.016466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009405,0,0,0,0,0.007441,0,0.007482,0,0,0,0,0,0,0.012163,0,0.011779,0,0,0,0,0,0,0,0,0.025364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011873,0,0,0,0,0,0,0,0,0,0,0.010614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009527,0,0,0,0,0,0,0,0,0,0.018468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005993,0,0,0,0,0,0,0,0,0.063237,0,0.022332,0,0,0,0.008886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009301,0,0,0,0,0.007359,0,0.007399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031271,0,0,0,0.006261,0.01323,0.008788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016037,0,0,0,0,0,0,0,0.01121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005953,0,0.002993,0.013314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009892,0,0,0,0.009498,0,0,0,0,0,0,0,0,0,0,0,0,0.024161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008373,0,0,0,0,0.009589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011435,0,0.008586,0,0.008633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01558,0,0,0,0,0,0,0,0,0,0.011668,0,0,0,0,0,0,0,0,0,0.013078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015295,0,0.012161,0,0.038652,0,0,0,0,0.03893,0,0,0,0,0,0,0,0,0,0.015022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0.013422,0.011747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013808,0,0.006942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033731,0,0,0,0,0,0,0.043717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011122,0,0,0,0,0,0,0,0,0.078232,0,0.020721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028339,0.03048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022032,0,0,0,0,0,no_hoax
0,0,0,0,0.006414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018823,0,0,0.008966,0,0,0,0,0,0,0,0,0,0.040201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014958,0,0,0,0,0,0,0,0,0,0.011544,0.008787,0,0,0,0,0,0,0.014378,0,0,0,0,0,0.014378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007742,0,0.003892,0,0,0,0,0,0,0,0,0,0,0,0,0.010243,0,0,0,0,0,0,0,0.006304,0,0,0,0,0,0,0,0,0,0.007568,0,0.024706,0.013792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013792,0,0.021932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013546,0.010311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011793,0.026619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013083,0,0,0,no_hoax
0,0,0,0,0,0,0,0.013981,0,0,0,0,0,0,0,0,0,0,0,0,0.014981,0,0,0,0,0.011853,0,0,0,0,0,0,0,0,0.019374,0,0.018763,0,0,0,0,0,0,0,0,0.060605,0,0,0.019303,0,0,0,0,0,0,0,0.019696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053022,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008726,0,0,0,0,0.020713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009134,0,0,0,0,0,0,0,0,0,0,0,0,0.010929,0,0,0.011472,0,0,0,0,0,0,0,0,0.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018147,0,0.011472,0,0,0,0,0,0,0,0.008782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005561,0,0,0.01743,0,0,0,0,0,0,0,0.01036,0,0,0,0.008245,0,0,0,0,0,0,0,0,0,0,0,0.009195,0,0,0,0,0,0,0,0.014858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023334,0,0,0,no_hoax
